MSOA11CD
E02001416
E02001419
E02001425
E02001427
E02002592
E02001451
E02001453
E02001459
E02001460
E02001451
E02001455
E02001459
E02001455
E02001464
E02001352
E02001355
E02001360
E02001464
E02001465
E02001477
E02001481
E02001516
E02001517
E02001516
E02002476
E02002479
E02002482
E02001512
E02001516
E02001517
E02001523
E02001523
E02001525
E02001529
E02001542
E02001548
E02005818
E02001547
E02001548
E02001558
E02001560
E02001566
E02001557
E02001563
E02001564
E02001566
E02001571
E02001572
E02001577
E02001558
E02001570
E02001574
E02001584
E02001585
E02001593
E02001594
E02001570
E02001571
E02001583
E02001598
E02001584
E02001583
E02001585
E02001598
E02001571
E02001577
E02001584
E02001615
E02001615
E02001618
E02001621
E02001627
E02001621
E02001621
E02001627
E02001629
E02001621
E02001630
E02001632
E02001628
E02001632
E02001621
E02001629
E02001630
E02001642
E02001654
E02001637
E02001642
E02001658
E02006868
E02001652
E02001658
E02001661
E02006868
E02001654
E02001666
E02001661
E02001672
E02001674
E02001674
E02004109
E02001688
E02001691
E02006841
E02006842
E02001693
E02006841
E02006842
E02001708
E02001710
E02001711
E02001713
E02001718
E02001731
E02001721
E02001722
E02001732
E02001725
E02001727
E02001730
E02001737
E02001732
E02001736
E02001727
E02001737
E02001752
E02001760
E02001760
E02001764
E02001766
E02001771
E02001785
E02001778
E02001779
E02001781
E02001786
E02001788
E02001789
E02001790
E02001787
E02001790
E02001797
E02001790
E02001791
E02001791
E02001792
E02001796
E02001797
E02001807
E02001807
E02001803
E02001804
E02001832
E02001848
E02001848
E02002053
E02001848
E02001848
E02001844
E02001848
E02001849
E02002081
E02006471
E02006473
E02002053
E02006809
E02001844
E02001854
E02001848
E02001849
E02001857
E02001854
E02001864
E02002081
E02001848
E02001857
E02001863
E02001865
E02001866
E02006809
E02001848
E02001863
E02001866
E02001867
E02001865
E02006809
E02001866
E02006809
E02001865
E02002062
E02002065
E02002068
E02006809
E02001869
E02001870
E02001874
E02001869
E02001876
E02006900
E02001873
E02001886
E02002068
E02006898
E02001868
E02001871
E02001888
E02001868
E02001870
E02001868
E02001888
E02001893
E02001872
E02001888
E02001895
E02002085
E02002087
E02006900
E02006900
E02001893
E02001904
E02006900
E02001890
E02001897
E02001905
E02001914
E02006895
E02006896
E02006897
E02001893
E02001898
E02001904
E02001907
E02001915
E02002090
E02001897
E02001908
E02001909
E02006901
E02001897
E02001909
E02001914
E02001918
E02001899
E02001901
E02001906
E02001920
E02001921
E02002078
E02001901
E02001905
E02001921
E02001922
E02001925
E02001904
E02001915
E02001923
E02006901
E02001923
E02001931
E02001921
E02001925
E02001935
E02002035
E02006697
E02001915
E02002093
E02001920
E02001921
E02001935
E02001945
E02006697
E02001914
E02001930
E02001938
E02001930
E02001931
E02001948
E02001925
E02001935
E02001938
E02001946
E02001931
E02001948
E02002101
E02001938
E02001946
E02001953
E02001948
E02001938
E02001948
E02006700
E02001938
E02001953
E02006700
E02001946
E02001953
E02001953
E02006700
E02006704
E02001967
E02006492
E02001976
E02006492
E02001962
E02001972
E02001977
E02006805
E02001977
E02001961
E02001973
E02001976
E02001978
E02001986
E02001991
E02001999
E02002105
E02006519
E02006523
E02001992
E02001995
E02002001
E02002003
E02002005
E02002008
E02002008
E02002008
E02002010
E02002010
E02002017
E02002019
E02002020
E02002021
E02002033
E02002035
E02002075
E02002077
E02002024
E02002032
E02002036
E02002080
E02002045
E02002047
E02002140
E02002142
E02002145
E02002044
E02002045
E02006810
E02002044
E02002053
E02002054
E02002144
E02006810
E02002047
E02002055
E02002057
E02002058
E02002045
E02002055
E02002059
E02006810
E02002000
E02002047
E02002049
E02002057
E02002009
E02002063
E02002009
E02002014
E02002017
E02002075
E02002077
E02002063
E02002072
E02002075
E02002065
E02002068
E02002076
E02002065
E02002066
E02002076
E02002078
E02002066
E02002072
E02002078
E02001906
E02002035
E02002072
E02002075
E02002078
E02002084
E02006473
E02002110
E02002113
E02006151
E02002117
E02006180
E02002113
E02002125
E02002127
E02002160
E02006180
E02002117
E02002126
E02002126
E02002127
E02002117
E02002118
E02002126
E02002128
E02006180
E02002128
E02002134
E02002136
E02002160
E02002126
E02002127
E02002128
E02002135
E02002139
E02002128
E02002135
E02002136
E02002142
E02002133
E02002139
E02002144
E02002045
E02002135
E02002139
E02002140
E02002044
E02002045
E02002139
E02002144
E02002131
E02002133
E02002144
E02002150
E02002154
E02002157
E02006181
E02002149
E02006180
E02006180
E02002149
E02002154
E02002168
E02002160
E02002160
E02006180
E02002168
E02002154
E02002157
E02002162
E02002168
E02002160
E02002166
E02002168
E02002168
E02002157
E02002162
E02002168
E02002134
E02002136
E02002175
E02002134
E02002160
E02002166
E02002175
E02002177
E02002167
E02006186
E02002001
E02002177
E02002178
E02006894
E02002000
E02002001
E02002003
E02002177
E02002190
E02002190
E02002368
E02002395
E02002207
E02002221
E02002221
E02002395
E02002221
E02002221
E02002227
E02002395
E02002227
E02002395
E02002405
E02002226
E02002227
E02002226
E02002226
E02002405
E02002227
E02002271
E02002405
E02002408
E02002246
E02002244
E02002244
E02002251
E02002251
E02002257
E02002259
E02002272
E02002274
E02002275
E02002281
E02002285
E02002280
E02002281
E02002283
E02002277
E02002283
E02002287
E02002281
E02002283
E02002285
E02002287
E02002287
E02002462
E02002287
E02002293
E02002287
E02002293
E02002298
E02002462
E02002258
E02002299
E02002307
E02002299
E02002304
E02002299
E02002307
E02002312
E02002307
E02002312
E02002314
E02002312
E02002313
E02002314
E02002320
E02002321
E02002323
E02002349
E02002366
E02002360
E02002366
E02002386
E02002361
E02002393
E02002366
E02002386
E02002393
E02006876
E02006876
E02002393
E02006875
E02006876
E02002400
E02002410
E02002411
E02006876
E02002410
E02002411
E02006876
E02006876
E02002431
E02002431
E02002445
E02002417
E02002439
E02002447
E02002471
E02005818
E02002453
E02002454
E02002465
E02002466
E02002468
E02002453
E02002454
E02002465
E02002469
E02002470
E02002473
E02002475
E02002489
E02002491
E02002493
E02002491
E02002493
E02002491
E02002496
E02006910
E02002496
E02002496
E02006812
E02006910
E02002498
E02002551
E02006811
E02006812
E02006811
E02002554
E02005751
E02005751
E02006811
E02002496
E02002515
E02002525
E02002532
E02006910
E02002520
E02002525
E02006910
E02002539
E02002539
E02002538
E02002548
E02002566
E02002572
E02002582
E02002583
E02002586
E02002587
E02003875
E02002595
E02002600
E02002601
E02002620
E02002621
E02002622
E02002623
E02002632
E02002624
E02002630
E02002632
E02002630
E02002632
E02002636
E02005332
E02002638
E02002641
E02002642
E02002653
E02002657
E02002658
E02002667
E02002654
E02002663
E02002706
E02002660
E02002662
E02002660
E02002662
E02002671
E02002660
E02002671
E02002712
E02002667
E02002671
E02002677
E02002727
E02002730
E02002737
E02002727
E02002728
E02002733
E02002737
E02002732
E02002733
E02002734
E02002748
E02002733
E02002737
E02002746
E02002735
E02002737
E02002739
E02002745
E02002746
E02002748
E02002755
E02002756
E02002760
E02002760
E02002765
E02002765
E02002760
E02002765
E02002807
E02002819
E02004121
E02002811
E02002812
E02002813
E02002821
E02002821
E02004120
E02002819
E02002820
E02002821
E02004121
E02002821
E02004120
E02004121
E02002828
E02002830
E02002834
E02005363
E02005364
E02002828
E02002828
E02002834
E02002834
E02002845
E02002830
E02002834
E02002845
E02002834
E02006850
E02006851
E02005334
E02005335
E02002860
E02005340
E02005415
E02006818
E02002860
E02005338
E02005340
E02002869
E02002872
E02002876
E02005870
E02002876
E02002876
E02006906
E02002876
E02006906
E02005874
E02005877
E02005878
E02002876
E02002885
E02002893
E02002894
E02002894
E02006906
E02002890
E02002896
E02002894
E02005856
E02006906
E02002893
E02002894
E02005858
E02005860
E02005861
E02005916
E02005861
E02005863
E02005919
E02005916
E02005919
E02002917
E02002919
E02002954
E02006158
E02006211
E02002955
E02006158
E02002954
E02002958
E02002955
E02002958
E02002959
E02002961
E02002962
E02002966
E02006212
E02002972
E02006212
E02006215
E02002974
E02002981
E02006215
E02003021
E02003023
E02003030
E02003031
E02003034
E02003106
E02003024
E02003114
E02003115
E02003048
E02003056
E02003060
E02003064
E02003059
E02003062
E02003077
E02003122
E02003126
E02003129
E02004189
E02003127
E02003130
E02003126
E02003129
E02003136
E02003140
E02003142
E02003127
E02003130
E02003134
E02003141
E02003147
E02003215
E02003216
E02003219
E02003215
E02003216
E02003217
E02003221
E02003223
E02003220
E02003224
E02003228
E02003234
E02003228
E02003235
E02003249
E02003246
E02003249
E02003246
E02003247
E02003254
E02003274
E02003275
E02003277
E02003278
E02003651
E02003466
E02003468
E02003477
E02003492
E02003504
E02003492
E02003522
E02003523
E02003525
E02004842
E02003525
E02003529
E02004736
E02004738
E02004842
E02003552
E02003554
E02003558
E02003552
E02003558
E02003563
E02003567
E02004828
E02003564
E02004720
E02004724
E02003564
E02004724
E02003564
E02003572
E02004724
E02004724
E02003579
E02004724
E02004725
E02003795
E02003798
E02003803
W02000066
E02003888
E02003891
E02003968
E02003970
E02003972
E02003981
E02003982
E02003984
E02003986
E02004029
E02004033
E02004054
E02005830
E02004064
E02004065
E02004066
E02004112
E02004114
E02004082
E02004083
E02004085
E02004296
E02004299
E02004302
E02004320
E02004323
E02004324
E02004344
E02004340
E02004352
E02004353
E02004354
E02004369
E02004371
E02004374
E02004375
E02004376
E02004396
E02004585
E02004589
E02004590
E02004600
E02004604
E02004609
E02004639
E02004640
E02004647
E02004639
E02004647
E02004645
E02004647
E02004651
E02004769
E02004771
E02006822
E02006829
E02006831
E02005132
E02005133
E02005134
E02005145
E02005133
E02005140
E02005143
E02005145
E02005146
E02005148
E02005185
E02005186
E02005226
E02005236
E02005223
E02005225
E02005233
E02005260
E02005262
E02005253
E02005261
E02005261
E02005267
E02005269
E02005261
E02005269
E02005288
E02005290
E02005313
E02005314
E02005318
E02002828
E02005361
E02005363
E02005433
E02005436
E02005437
E02005438
E02005444
E02005500
E02005450
E02005476
E02005479
E02005481
E02005482
E02005495
E02005639
E02005644
E02005644
E02005645
E02005649
E02005700
E02005670
E02005673
E02005692
E02005700
E02005695
E02005697
E02005700
E02005701
E02005710
E02005711
E02005803
E02005805
E02002869
E02002872
E02005831
E02005832
E02005853
E02006906
E02005886
E02005894
E02005897
E02005898
E02006069
E02006070
E02006069
E02006071
E02006074
E02006089
E02006105
E02006108
E02006112
E02006139
E02006141
E02006218
E02006221
E02006222
E02006223
E02006255
E02006260
E02006297
E02006231
E02006254
E02006256
E02006278
E02006279
E02006280
E02006298
E02006299
E02006301
E02006302
E02006305
E02006306
E02006474
E02006483
E02006487
E02006806
E02006474
E02006487
E02006806
E02006735
E02006743
E02006744
E02006748
E02006750
E02006751
E02006770
E02006771
E02006774
E02006767
E02006770
E02006771
E02006774
E02006779
E02006782
E02006784
E02000303
E02000309
E02000309
E02000398
E02000408
E02006800
E02006816
E02002830
E02005335
E02006820
E02005870
E02006835
E02003034
E02003040
E02006889
E02000765
E02000768
E02000777
E02000779
E02006925
W02000045
W02000050
W02000419
W02000089
W02000420
W02000182
W02000183
W02000192
W02000169
W02000202
W02000208
W02000211
W02000206
W02000211
W02000263
W02000255
W02000257
W02000285
W02000286
W02000287
W02000291
W02000297
W02000291
W02000294
W02000296
W02000297
W02000329
W02000332
W02000348
W02000349
W02000358
W02000360
W02000347
W02000357
W02000361
W02000347
W02000350
W02000361
W02000364
W02000366
W02000369
W02000375
W02000381
W02000381
W02000402
W02000422
W02000402
W02000422
W02000423
W02000380
W02000397
W02000407
W02000239
W02000380
W02000239
W02000242
W02000407
W02000242
W02000406
W02000408
W02000410
W02000422
W02000423
S02001244
S02001273
S02001275
S02001350
S02001353
S02001355
S02001382
S02001427
S02001435
S02001436
S02001439
S02001441
S02001443
S02001450
S02001452
S02001453
S02001465
S02001468
S02001458
S02001344
S02001345
S02001465
S02001453
S02001465
S02001448
S02001450
S02001468
S02001473
S02001471
S02001473
S02001474
S02001475
S02001481
S02001484
S02001501
S02001627
S02001630
S02001626
S02001627
S02001630
S02001712
S02001561
S02001575
S02001873
S02001845
S02001845
S02001873
S02001852
S02002255
S02001852
S02001852
S02001855
S02001852
S02001855
S02002275
S02002276
S02002282
S02001855
S02001856
S02001865
S02001888
S02001889
S02001890
S02001574
S02001575
S02001873
S02001574
S02001873
S02001883
S02001883
S02002415
S02001891
S02001893
S02001894
S02001894
S02001894
S02002408
S02001903
S02001906
S02001907
S02002192
S02001906
S02001907
S02001908
S02001910
S02001910
S02001894
S02001910
S02001908
S02001906
S02001908
S02001906
S02001926
S02001926
S02001521
S02001922
S02001922
S02001926
S02001922
S02001926
S02001520
S02001922
S02001944
S02001932
S02001926
S02001932
S02001894
S02001927
S02001931
S02001932
S02001933
S02001937
S02001944
S02001944
S02001509
S02001518
S02001520
S02001944
S02001509
S02001515
S02001517
S02001970
S02001970
S02001963
S02001967
S02001973
S02001967
S02001973
S02001515
S02001973
S02001513
S02001973
S02001976
S02001513
S02001976
S02001973
S02001976
S02002462
S02002465
S02002001
S02002035
S02002037
S02002039
S02002041
S02002035
S02002046
S02002048
S02002035
S02002049
S02002099
S02002100
S02002101
S02002102
S02002104
S02002109
S02002110
S02002122
S02002123
S02002352
S02002108
S02002110
S02002108
S02002110
S02002110
S02002120
S02002122
S02002142
S02002146
S02002150
S02002159
S02002161
S02002163
S02002166
S02002164
S02002166
S02002168
S02002168
S02002171
S02002192
S02002171
S02002186
S02002188
S02001723
S02002149
S02002499
S02002198
S02002200
S02002202
S02002232
S02002227
S02002251
S02002255
S02002262
S02002264
S02002255
S02002256
S02002260
S02002262
S02002288
S02002315
S02002317
S02002319
S02002334
S02002343
S02002348
S02002373
S02002373
S02002380
S02002380
S02002382
S02002387
S02002397
S02001888
S02002409
S02001883
S02002409
S02002413
S02002415
S02002461
S02002462
S02002467
